index,rank,rank-no,player_id,core_shots,core_goals,core_saves,core_assists,core_shooting_percentage,boost_bpm,boost_amount_used_while_supersonic,boost_count_collected_small,boost_count_collected_big,boost_percent_zero_boost,boost_percent_boost_0_25,boost_percent_full_boost,boost_count_stolen_big,movement_avg_speed_percentage,movement_percent_supersonic_speed,movement_percent_ground,movement_percent_low_air,movement_percent_high_air,positioning_percent_most_back,positioning_percent_most_forward,positioning_percent_closest_to_ball,positioning_percent_farthest_from_ball,positioning_percent_behind_ball,positioning_percent_infront_ball,positioning_percent_defensive_third,positioning_percent_neutral_third,positioning_percent_offensive_third,demo_inflicted,demo_taken,playstyle
106,platinum-1,10,7.66E+16,0.412,28.125,0.298,11.458,30.833,231.0,47.406,7.996,3.199,7.217,15.876,26.091,0.674,60.704,8.356,64.569,33.486,1.944,49.277,53.406,48.847,53.824,70.942,29.057,50.066,29.405,20.527,0.219,0.18,enforcer
107,platinum-1,10,d2ea2cb315734c33a28b2cf84a0a3042,0.511,43.333,0.243,25.0,41.19,305.7,35.527,9.742,2.52,22.115,44.692,6.196,0.449,55.265,5.36,65.65,32.549,1.799,53.122,52.035,56.008,49.117,75.084,24.915,49.679,29.598,20.722,0.088,0.095,ball_chaser
108,platinum-1,10,5a75543a63ba454db6580c58d10d0257,0.7,58.0,0.2,19.0,59.333,295.4,23.9,9.36,3.06,8.927,27.259,14.136,0.48,61.03,6.882,58.95,39.226,1.822,55.199,48.002,47.905,55.284,73.625,26.374,47.797,30.923,21.279,0.06,0.159,striker
109,platinum-1,10,48fec0a2b11f446288f65da2e1f26681,0.704,55.37,0.172,19.629,58.499,329.3,33.434,11.514,3.173,8.826,29.7,8.632,0.779,60.36,6.975,68.925,29.999,1.075,52.771,53.723,52.799,53.664,73.457,26.542,42.393,33.563,24.043,0.12,0.134,striker
111,platinum-1,10,e86e8afd92e044b0ab236f61794e3756,0.62,49.166,0.323,15.833,52.055,273.5,46.716,10.436,2.848,11.721,31.208,13.472,0.772,56.126,6.648,63.702,33.063,3.233,49.742,54.231,47.966,55.992,69.068,30.931,51.732,26.576,21.69,0.175,0.135,enforcer
112,platinum-1,10,daa369b6ab8b48db937ab7104868349b,0.611,51.833,0.347,22.0,55.333,296.7,40.068,11.078,2.853,9.165,26.644,7.48,0.369,61.469,9.367,64.653,34.387,0.958,53.949,48.45,48.827,53.49,77.791,22.208,48.623,29.279,22.096,0.06,0.213,defender
113,platinum-1,10,a71f2169fa010900,0.644,48.166,0.252,23.666,53.047,347.8,63.012,8.688,3.481,13.813,28.646,9.602,0.618,60.308,10.701,65.902,32.651,1.445,49.682,52.523,52.646,49.64,75.915,24.084,46.456,31.181,22.362,0.057,0.178,playmaker
114,platinum-1,10,*********,0.69,60.0,0.315,18.333,33.333,364.3,58.042,8.679,3.764,12.613,30.676,14.392,0.572,62.347,11.193,59.008,37.849,3.141,45.62,55.067,50.812,49.901,69.613,30.386,48.863,30.648,20.487,0.065,0.153,freestyler
115,platinum-1,10,083d5fc896ac47e285c63361b34f5e60,0.431,39.5,0.153,10.0,58.333,281.2,36.842,12.556,2.351,13.861,35.614,10.6,0.346,58.782,5.722,67.8,30.673,1.525,49.862,49.502,46.527,52.826,72.777,27.222,45.46,33.728,20.81,0.278,0.04,enforcer
116,platinum-1,10,************,0.64,38.333,0.219,43.333,30.666,331.6,49.96,9.259,3.48,9.173,27.417,11.464,0.48,62.334,10.0,62.064,35.24,2.694,47.87,52.704,50.626,49.984,72.527,27.472,45.602,32.355,22.041,0.12,0.16,playmaker
117,platinum-1,10,7.66E+16,0.54,50.0,0.419,1.666,49.333,242.4,15.82,8.7,2.459,13.57,25.735,10.243,0.28,53.517,4.045,69.592,29.367,1.04,57.606,41.888,44.846,54.659,80.514,19.485,61.266,26.784,11.948,0.12,0.1,defender
118,platinum-1,10,15a1bd239f9a40189cc48e52d6b5578e,0.779,48.0,0.172,28.444,46.904,250.6,12.26,11.022,1.781,13.988,38.518,7.458,0.499,59.221,5.711,64.102,33.454,2.443,50.352,50.76,49.732,51.341,74.932,25.067,44.452,29.936,25.61,0.077,0.137,playmaker
119,platinum-1,10,90f124770446450984b4a669103abce3,0.691,41.285,0.15,29.69,51.333,292.1,50.64,12.251,2.224,10.035,34.921,9.139,0.397,59.095,6.243,71.982,26.814,1.202,51.649,48.739,49.748,50.597,75.352,24.647,47.971,31.497,20.53,0.076,0.244,playmaker
120,platinum-1,10,7.66E+16,0.772,68.833,0.22,9.5,46.666,260.2,40.155,10.486,2.443,8.971,32.993,10.11,0.672,57.165,6.35,63.315,34.89,1.793,46.16,56.562,64.191,38.479,77.217,22.782,48.069,26.887,25.043,0.08,0.259,ball_chaser
121,platinum-2,11,5a75543a63ba454db6580c58d10d0257,0.7,58.0,0.2,19.0,59.333,295.4,23.9,9.36,3.06,8.927,27.259,14.136,0.48,61.03,6.882,58.95,39.226,1.822,55.199,48.002,47.905,55.284,73.625,26.374,47.797,30.923,21.279,0.06,0.159,striker
122,platinum-2,11,083d5fc896ac47e285c63361b34f5e60,0.431,39.5,0.153,10.0,58.333,281.2,36.842,12.556,2.351,13.861,35.614,10.6,0.346,58.782,5.722,67.8,30.673,1.525,49.862,49.502,46.527,52.826,72.777,27.222,45.46,33.728,20.81,0.278,0.04,enforcer
123,platinum-2,11,75d7ea5871854283881d085a0966f5b4,0.235,13.888,0.176,18.518,28.333,396.2,40.016,15.21,3.18,18.052,42.185,6.427,0.37,64.008,9.637,63.093,34.712,2.193,47.202,53.076,47.133,53.173,69.776,30.223,45.234,34.434,20.331,0.16,0.156,enforcer
124,platinum-2,11,7.66E+16,0.74,47.0,0.42,18.666,50.249,353.5,26.859,11.48,4.799,3.416,15.235,22.113,0.899,63.486,11.71,59.071,38.234,2.694,54.233,49.431,54.984,48.639,81.858,18.141,44.118,31.754,24.126,0.16,0.02,ball_chaser
126,platinum-2,11,7.66E+16,0.752,51.666,0.32,21.666,53.749,271.6,28.487,11.408,2.387,9.07,28.046,11.947,0.409,59.799,5.748,66.923,31.512,1.563,55.039,45.448,49.681,50.706,74.837,25.162,46.539,30.749,22.711,0.134,0.115,defender
127,platinum-2,11,**************,0.584,29.666,0.311,40.0,26.222,378.9,57.809,8.427,3.867,12.735,30.038,14.784,0.522,65.013,11.789,58.684,36.983,4.332,49.771,51.465,51.04,50.212,71.627,28.372,50.005,28.596,21.397,0.077,0.143,freestyler
128,platinum-2,11,7.66E+16,0.597,64.285,0.306,14.285,46.785,442.4,76.845,12.952,4.403,11.462,35.153,6.561,0.86,64.573,13.59,59.399,39.58,1.02,50.193,51.032,52.151,49.061,75.379,24.62,51.416,29.007,19.575,0.186,0.151,ball_chaser
129,platinum-2,11,7.66E+16,0.289,33.333,0.232,38.888,25.0,283.0,51.082,8.143,3.3,12.337,29.505,14.655,0.408,51.986,4.525,74.106,24.68,1.213,55.49,45.022,43.715,56.808,75.058,24.941,57.342,27.743,14.913,0.074,0.12,defender
131,platinum-2,11,099d7b8f8c264ec696beac310db17092,0.447,26.0,0.197,37.666,44.666,372.3,78.086,8.406,3.943,14.096,35.349,13.227,0.429,57.93,7.265,71.751,27.115,1.132,62.743,37.393,43.983,56.2,79.225,20.774,53.179,28.366,18.454,0.1,0.173,defender
132,platinum-2,11,29e764885c3647db8cafcd29fdeebfec,0.808,73.999,0.132,8.666,63.666,323.5,20.731,10.725,2.69,20.405,42.404,7.031,0.66,60.547,7.763,57.784,39.914,2.3,38.365,62.297,55.725,44.891,68.941,31.058,42.859,29.916,27.223,0.017,0.116,striker
133,platinum-2,11,7.66E+16,0.685,43.333,0.152,23.666,39.761,379.5,28.126,11.403,3.448,14.868,33.524,11.957,0.664,61.365,8.381,59.328,38.859,1.812,44.755,56.424,53.428,47.712,69.25,30.749,40.743,32.616,26.64,0.115,0.069,ball_chaser
134,platinum-2,11,2a272503688549d4b6dde84af9615333,0.599,34.666,0.14,43.666,38.69,366.3,115.08,9.56,3.86,13.259,30.922,11.855,0.64,62.139,10.811,70.774,27.016,2.209,51.134,48.539,47.478,52.177,73.833,26.166,51.036,29.644,19.318,0.16,0.1,playmaker
135,platinum-2,11,5b98635791524e49a734a8c6e7f8d889,0.62,65.333,0.199,19.833,48.166,304.1,79.16,10.58,3.12,9.981,30.583,11.583,0.4,60.23,9.263,68.845,29.398,1.756,49.161,50.578,51.695,48.061,74.243,25.756,47.145,32.997,19.856,0.04,0.16,striker
137,platinum-2,11,7.66E+16,0.745,56.481,0.369,2.777,47.857,253.5,20.505,9.298,2.997,5.445,20.19,23.447,0.605,54.621,4.737,67.017,29.223,3.759,51.184,49.499,48.896,51.668,74.091,25.908,51.278,32.566,16.154,0.0,0.12,freestyler
138,platinum-2,11,93e1805ace8b4f32b36d56684e46f51a,0.917,67.166,0.193,10.0,48.642,384.3,44.563,12.375,3.635,10.897,34.97,9.379,0.424,60.586,6.704,60.892,37.097,2.01,53.175,47.997,47.706,53.435,74.74,25.259,48.361,31.22,20.417,0.132,0.056,striker
140,platinum-2,11,7.66E+16,0.86,48.0,0.38,15.666,49.011,283.4,44.42,12.04,3.42,4.663,15.244,20.371,0.639,59.36,6.724,74.474,24.62,0.905,53.959,47.661,50.43,51.184,76.787,23.212,52.357,29.846,17.795,0.12,0.14,defender
141,platinum-2,11,7.66E+16,0.412,28.125,0.298,11.458,30.833,231.0,47.406,7.996,3.199,7.217,15.876,26.091,0.674,60.704,8.356,64.569,33.486,1.944,49.277,53.406,48.847,53.824,70.942,29.057,50.066,29.405,20.527,0.219,0.18,enforcer
145,platinum-2,11,4a362e95399544dd9eb115ce4a45ef7c,0.879,56.666,0.3,31.666,40.333,477.0,104.04,11.88,5.4,9.463,31.58,14.271,1.14,66.169,16.021,56.026,42.123,1.85,49.842,50.539,54.242,46.155,73.013,26.986,50.276,23.673,26.05,0.54,0.179,ball_chaser
146,platinum-2,11,5b68a05d8c6445599f59203a13e8938e,0.439,38.333,0.06,25.833,26.666,305.9,104.688,9.56,3.361,8.85,21.966,23.452,1.111,59.956,9.879,69.424,29.494,1.081,50.018,49.46,45.264,54.21,70.452,29.547,49.17,26.692,24.136,0.493,0.06,enforcer
147,platinum-2,11,3315b24550d34ff0923c1b9618e251fa,0.89,74.023,0.28,10.761,55.785,307.1,50.443,9.285,3.65,5.701,21.425,18.953,0.58,59.465,5.873,62.915,34.81,2.274,58.796,51.102,50.4,59.485,75.58,24.419,55.525,27.638,16.836,0.035,0.186,defender
148,platinum-2,11,15a1bd239f9a40189cc48e52d6b5578e,0.779,48.0,0.172,28.444,46.904,250.6,12.26,11.022,1.781,13.988,38.518,7.458,0.499,59.221,5.711,64.102,33.454,2.443,50.352,50.76,49.732,51.341,74.932,25.067,44.452,29.936,25.61,0.077,0.137,playmaker
149,platinum-2,11,7.66E+16,0.404,34.567,0.397,41.358,39.166,333.7,39.783,9.59,3.439,12.664,31.21,14.941,0.643,61.165,9.425,67.234,29.783,2.982,55.659,44.047,47.133,52.582,75.55,24.449,56.199,26.213,17.587,0.038,0.134,defender
150,platinum-2,11,b95b2ea6fec2479d803dbafeb22da0dd,0.581,65.432,0.294,14.814,49.809,314.3,58.558,10.979,3.497,7.368,21.206,13.438,0.533,59.86,7.878,71.216,27.477,1.305,45.577,55.331,52.146,48.758,71.008,28.991,49.453,28.901,21.645,0.135,0.018,striker
152,platinum-3,12,JFinancialChief,0.638,43.492,0.199,22.698,34.666,317.9,83.236,8.64,3.309,13.663,31.205,14.642,0.698,59.7,7.536,69.086,29.435,1.478,45.587,55.422,58.244,42.786,68.118,31.881,43.291,30.493,26.214,0.158,0.219,ball_chaser
156,platinum-3,12,8b7bf3423d224581a22fe3da6ff084f2,0.893,58.388,0.16,19.333,41.761,343.0,26.447,12.789,3.861,9.029,25.728,10.495,0.903,62.034,8.788,62.857,34.704,2.438,54.365,54.405,57.615,51.14,73.413,26.586,47.025,29.318,23.655,0.171,0.221,ball_chaser
158,platinum-3,12,7.66E+16,0.862,70.5,0.14,11.666,51.749,340.5,54.581,8.735,3.652,13.011,35.22,18.044,0.82,62.213,9.032,63.691,33.86,2.447,47.051,53.554,50.063,50.538,69.027,30.972,47.136,29.754,23.109,0.177,0.098,striker
160,platinum-3,12,7.66E+16,0.74,47.0,0.42,18.666,50.249,353.5,26.859,11.48,4.799,3.416,15.235,22.113,0.899,63.486,11.71,59.071,38.234,2.694,54.233,49.431,54.984,48.639,81.858,18.141,44.118,31.754,24.126,0.16,0.02,ball_chaser
161,platinum-3,12,7.66E+16,0.542,56.25,0.255,36.458,34.333,391.0,62.677,9.958,4.271,10.838,27.758,13.367,0.702,64.386,10.759,58.659,37.178,4.161,50.413,52.004,55.58,46.803,71.32,28.679,50.764,30.894,18.34,0.051,0.255,ball_chaser
162,platinum-3,12,7dff4d887ad24612a02b70d26bd94c11,0.639,41.166,0.12,33.833,44.499,369.5,44.539,10.42,3.3,19.677,41.245,6.338,0.539,60.473,10.346,60.404,38.419,1.175,45.54,53.337,45.496,53.364,68.396,31.603,43.95,30.293,25.755,0.1,0.12,playmaker
163,platinum-3,12,***************,0.686,52.0,0.233,28.166,54.333,383.8,64.627,9.82,4.033,11.289,27.832,14.22,0.536,64.869,12.608,59.061,37.589,3.349,49.564,50.864,50.022,50.414,71.656,28.343,48.708,31.439,19.852,0.15,0.174,freestyler
165,platinum-3,12,69bd72dfcdec41b9a447b3f18188e83a,0.674,67.166,0.095,20.833,61.666,379.4,112.111,8.788,4.638,13.277,32.082,13.149,0.644,68.304,14.656,58.183,39.836,1.98,48.226,53.853,54.393,47.679,71.555,28.444,44.522,30.153,25.323,0.213,0.114,ball_chaser
166,platinum-3,12,8485443c3d8140b182b4439c7c189aa9,0.572,33.714,0.159,45.571,39.999,338.5,44.035,10.336,3.218,9.394,31.474,11.69,0.494,63.908,6.332,61.257,34.482,4.26,48.517,50.846,48.206,51.179,71.161,28.838,47.037,30.798,22.163,0.074,0.16,freestyler
167,platinum-3,12,7.66E+16,0.58,66.666,0.18,7.142,33.666,396.0,16.6,9.38,3.82,15.862,39.979,5.199,0.56,59.16,6.791,55.419,42.984,1.596,50.806,50.455,46.643,54.639,71.468,28.531,48.655,29.89,21.453,0.12,0.18,striker
168,platinum-3,12,3d38245751f045659703a4417ebacdf6,0.7,31.296,0.159,33.518,41.5,362.7,104.86,10.299,3.98,11.241,31.368,17.414,1.04,63.465,10.761,68.014,30.353,1.631,48.153,52.103,49.818,50.423,70.463,29.536,46.92,27.357,25.722,0.48,0.1,enforcer
169,platinum-3,12,7.66E+16,0.86,48.0,0.38,15.666,49.011,283.4,44.42,12.04,3.42,4.663,15.244,20.371,0.639,59.36,6.724,74.474,24.62,0.905,53.959,47.661,50.43,51.184,76.787,23.212,52.357,29.846,17.795,0.12,0.14,defender
171,platinum-3,12,7.66E+16,0.745,56.481,0.369,2.777,47.857,253.5,20.505,9.298,2.997,5.445,20.19,23.447,0.605,54.621,4.737,67.017,29.223,3.759,51.184,49.499,48.896,51.668,74.091,25.908,51.278,32.566,16.154,0.0,0.12,freestyler
172,platinum-3,12,7.66E+16,0.6,38.095,0.14,33.068,48.499,346.6,87.32,10.7,3.56,9.096,32.35,12.675,0.6,62.439,9.333,61.503,36.385,2.11,53.755,45.806,42.888,56.678,73.429,26.57,50.571,28.507,20.921,0.08,0.2,playmaker
173,platinum-3,12,*********,0.69,60.0,0.315,18.333,33.333,364.3,58.042,8.679,3.764,12.613,30.676,14.392,0.572,62.347,11.193,59.008,37.849,3.141,45.62,55.067,50.812,49.901,69.613,30.386,48.863,30.648,20.487,0.065,0.153,freestyler
174,platinum-3,12,7.66E+16,0.435,40.833,0.378,25.833,43.333,270.1,24.448,8.212,2.935,9.359,22.391,19.876,0.538,56.078,5.189,67.97,29.441,2.588,53.793,48.433,50.884,51.312,77.263,22.736,51.578,28.783,19.637,0.02,0.119,defender
175,platinum-3,12,7.66E+16,0.769,47.166,0.195,19.333,54.357,374.7,59.689,11.135,3.511,17.996,37.478,10.741,0.554,59.391,7.388,67.327,30.462,2.21,51.682,50.515,48.262,53.838,73.251,26.748,49.967,31.232,18.799,0.157,0.253,striker
178,platinum-3,12,7.66E+16,0.599,52.833,0.38,15.166,54.166,306.5,32.3,11.32,2.9,9.783,23.865,5.887,0.4,58.886,8.427,65.686,31.677,2.635,58.889,46.257,51.132,53.977,78.806,21.193,51.318,32.2,16.48,0.02,0.12,defender
179,platinum-3,12,1e9bead5f9010900,0.507,20.555,0.247,37.962,17.5,240.8,56.792,10.366,2.374,6.443,20.629,12.458,0.506,59.739,6.666,62.818,35.87,1.31,53.496,49.887,44.946,58.455,71.347,28.652,48.922,29.858,21.218,0.06,0.093,playmaker
180,platinum-3,12,7.66E+16,0.58,21.809,0.179,39.404,31.333,368.7,132.32,9.6,4.18,9.154,25.515,19.317,1.26,63.986,14.593,70.969,28.267,0.762,49.506,51.954,43.991,57.506,72.416,27.583,44.076,27.839,28.084,0.48,0.04,enforcer
181,diamond-1,13,4be6b68474a5423fb7881b49bf802ee4,0.789,58.333,0.37,33.333,44.761,336.7,36.635,9.278,3.413,12.954,29.238,14.986,0.595,66.556,13.022,57.387,38.742,3.87,53.683,46.653,50.466,49.87,75.06,24.939,49.559,29.565,20.874,0.228,0.1,playmaker
182,diamond-1,13,185cb0e3d86049cea770b8cb236d3fa7,0.869,51.5,0.3,11.666,36.999,417.4,54.712,9.423,4.28,21.218,39.885,9.783,0.841,63.086,10.22,57.774,39.992,2.233,51.916,48.075,48.409,51.56,75.31,24.689,47.536,30.394,22.068,0.08,0.152,striker
183,diamond-1,13,fe3b010b44cf4fffa3342fdb433d8a5d,0.687,64.166,0.178,27.166,58.047,351.0,53.168,10.578,4.02,8.788,25.084,13.148,0.842,62.786,10.884,62.366,34.362,3.271,47.462,52.271,53.167,46.511,71.649,28.35,44.882,33.021,22.096,0.166,0.055,striker
184,diamond-1,13,d4880be273264591b3222f19967c7c01,0.419,87.5,0.36,8.333,51.666,346.9,52.96,8.74,4.06,10.373,25.995,15.883,0.94,62.434,11.756,61.782,36.627,1.589,50.553,50.99,49.752,51.774,70.721,29.278,49.997,27.451,22.55,0.08,0.1,striker
185,diamond-1,13,in8magic,0.296,4.166,0.152,45.833,5.0,195.5,37.063,10.041,1.722,8.782,30.17,12.284,0.376,57.186,5.009,70.382,27.803,1.813,53.83,48.493,51.447,50.893,70.871,29.128,54.023,26.179,19.796,0.1,0.02,playmaker
186,diamond-1,13,7.66E+16,0.613,30.69,0.395,36.714,45.833,532.5,134.844,9.253,5.904,17.983,39.198,10.878,0.732,68.799,17.516,57.498,40.114,2.387,49.127,51.156,48.125,52.154,73.161,26.838,48.247,28.654,23.097,0.158,0.14,playmaker
187,diamond-1,13,***********,0.81,69.0,0.28,11.0,48.222,391.2,57.92,10.024,3.874,12.294,29.845,11.362,0.689,65.565,13.077,58.723,38.007,3.269,53.743,47.155,47.758,53.153,76.238,23.761,47.723,31.103,21.173,0.145,0.06,striker
188,diamond-1,13,d4c97f0b00000900,0.68,46.666,0.079,28.333,47.666,416.8,57.001,9.757,3.889,20.078,43.353,8.133,0.758,63.543,11.289,54.235,41.563,4.2,50.305,50.807,52.31,48.815,71.77,28.229,45.585,32.504,21.909,0.213,0.147,freestyler
189,diamond-1,13,7.66E+16,0.74,47.0,0.42,18.666,50.249,353.5,26.859,11.48,4.799,3.416,15.235,22.113,0.899,63.486,11.71,59.071,38.234,2.694,54.233,49.431,54.984,48.639,81.858,18.141,44.118,31.754,24.126,0.16,0.02,defender
190,diamond-1,13,temp-*********,0.599,30.899,0.299,40.582,30.119,364.2,38.68,9.4,3.58,12.335,31.058,11.207,0.66,62.586,9.968,61.172,35.772,3.055,52.445,47.885,48.309,52.028,74.742,25.257,48.941,31.508,19.55,0.179,0.159,playmaker
191,diamond-1,13,***************,0.686,52.0,0.233,28.166,54.333,383.8,64.627,9.82,4.033,11.289,27.832,14.22,0.536,64.869,12.608,59.061,37.589,3.349,49.564,50.864,50.022,50.414,71.656,28.343,48.708,31.439,19.852,0.15,0.174,freestyler
194,diamond-1,13,283e63952cbd493d8aa144f68b3dcc56,0.64,37.523,0.307,35.595,51.333,331.9,18.405,8.586,3.12,17.315,37.518,11.657,0.408,60.96,7.042,63.19,33.93,2.879,53.564,48.217,47.35,54.331,74.152,25.847,47.822,30.391,21.786,0.118,0.233,playmaker
196,diamond-1,13,7.66E+16,1.12,63.785,0.26,17.285,49.649,316.1,41.32,10.06,3.259,11.934,37.321,14.775,0.58,60.695,6.833,61.107,34.522,4.37,51.202,48.508,53.633,46.051,74.877,25.122,47.277,33.137,19.585,0.06,0.1,freestyler
198,diamond-1,13,37799b5b2207418a962d76dc3553dcc7,0.74,54.166,0.157,20.833,45.333,348.7,82.739,10.144,3.916,9.635,25.288,17.61,0.952,66.613,12.335,67.212,29.985,2.802,49.273,51.797,46.885,54.188,69.106,30.893,44.971,29.792,25.235,0.509,0.098,enforcer
200,diamond-1,13,83fbf354fd010900,0.657,35.666,0.377,33.333,38.023,432.8,128.537,8.618,4.719,12.718,30.527,12.102,0.892,63.839,13.187,62.6,34.556,2.842,48.667,53.416,52.429,49.323,70.595,29.404,48.715,26.566,24.718,0.156,0.238,ball_chaser
202,diamond-1,13,81ec4b380beb4cb5b081ac27a8d43d5b,0.472,51.428,0.311,7.142,51.999,290.2,52.498,9.65,2.933,13.667,31.861,12.681,0.609,58.66,6.012,67.534,30.93,1.534,52.133,47.506,50.753,48.893,76.134,23.865,51.748,29.486,18.765,0.1,0.112,defender
203,diamond-1,13,7.66E+16,0.799,42.5,0.308,35.0,31.952,321.8,46.482,12.478,3.157,10.537,31.12,11.563,0.92,64.713,9.303,63.019,33.776,3.204,47.041,53.848,51.421,49.467,70.437,29.562,44.084,30.526,25.388,0.391,0.055,enforcer
204,diamond-1,13,b4957374278b419e9a87e69e3e32a8a5,0.38,34.375,0.199,35.416,31.666,327.1,44.34,10.159,3.32,5.057,22.641,15.377,0.72,60.021,7.764,65.943,31.744,2.311,56.981,45.723,46.657,56.063,72.293,27.706,49.816,30.918,19.264,0.1,0.08,defender
205,diamond-1,13,824436bc7f7f47d8b47866376b630ef8,0.67,51.0,0.324,17.0,51.38,470.2,39.49,10.903,5.07,14.743,32.287,8.543,0.956,64.295,14.035,52.17,42.998,4.831,49.39,50.724,48.993,51.098,72.649,27.35,47.684,30.894,21.42,0.08,0.072,freestyler
206,diamond-1,13,7.66E+16,0.592,35.185,0.419,27.777,30.416,266.2,22.248,7.966,3.413,4.724,17.598,24.899,0.434,60.617,6.078,59.503,36.328,4.167,49.962,51.586,50.218,51.327,71.958,28.041,50.95,30.623,18.425,0.077,0.139,defender
207,diamond-1,13,74687b0c9ab144e687800bf66cec962b,0.556,30.238,0.374,29.38,52.5,322.6,50.008,9.733,3.194,10.739,27.427,12.08,0.535,61.947,10.693,63.482,33.164,3.353,52.351,47.536,42.622,57.258,72.554,27.445,50.957,28.125,20.917,0.079,0.138,defender
208,diamond-1,13,e6b3f48b54ad4f5fa98b3bd5e98b5239,0.997,76.428,0.239,9.285,53.38,365.9,77.271,11.87,4.002,10.223,28.996,13.145,0.697,61.486,10.044,69.982,28.515,1.501,49.072,51.176,56.665,43.576,73.486,26.513,46.447,30.506,23.046,0.12,0.099,ball_chaser
209,diamond-1,13,7.66E+16,0.732,67.592,0.397,17.592,31.285,342.3,73.788,8.917,3.503,11.759,31.723,14.027,0.636,61.03,8.595,64.693,33.275,2.03,51.02,48.987,53.606,46.395,72.376,27.623,51.1,28.401,20.497,0.076,0.288,ball_chaser
211,diamond-2,14,NL-sasha,0.855,48.148,0.412,32.222,48.976,358.7,38.552,7.693,4.517,6.905,28.019,17.818,0.734,62.734,10.864,60.565,35.067,4.367,52.838,49.18,51.233,50.808,75.575,24.424,49.171,28.217,22.61,0.139,0.118,freestyler
212,diamond-2,14,7.66E+16,0.752,51.851,0.297,11.481,51.083,396.5,46.856,10.884,4.052,13.431,32.888,9.725,0.607,64.073,12.33,64.5,32.236,3.263,49.669,51.18,48.913,51.914,74.735,25.264,46.658,30.665,22.676,0.178,0.197,striker
213,diamond-2,14,7.66E+16,0.903,52.738,0.493,15.0,40.904,364.8,45.454,10.892,4.21,8.483,27.261,15.211,0.569,60.773,8.157,65.021,32.975,2.002,46.725,53.487,60.535,39.669,77.699,22.3,52.879,28.502,18.617,0.058,0.04,ball_chaser
214,diamond-2,14,noba13torf,0.393,47.261,0.292,14.761,59.999,257.1,24.472,8.626,2.398,10.486,33.946,13.744,0.297,55.804,5.625,67.1,30.71,2.188,54.35,46.528,39.312,61.575,75.056,24.943,55.397,30.09,14.512,0.058,0.06,defender
215,diamond-2,14,0d0918fd75ce4241913cf0a84b2815d2,0.824,71.875,0.159,9.375,23.023,366.8,48.347,9.521,3.797,10.549,28.849,13.753,0.714,63.313,9.649,61.304,33.789,4.905,48.336,52.333,52.063,48.597,68.646,31.353,44.212,29.964,25.822,0.094,0.194,freestyler
217,diamond-2,14,roberto_aomino,0.812,66.833,0.208,19.833,33.999,308.3,68.266,9.367,3.299,8.558,22.266,14.222,0.702,61.173,8.205,67.499,31.059,1.441,47.901,51.96,49.586,50.275,73.247,26.752,43.529,30.947,25.523,0.077,0.102,striker
219,diamond-2,14,7.66E+16,0.728,35.833,0.275,31.666,29.833,421.8,79.316,14.675,4.433,5.89,28.681,6.575,0.921,63.021,12.327,63.746,34.535,1.718,57.285,42.452,43.828,55.891,77.717,22.282,51.704,30.098,18.197,0.215,0.157,defender
